Continuous_Feature_1,Continuous_Feature_2,ClusterTruth
0.29540516704541,0.27135956778503034,0
0.4542393319681252,0.21346827260896684,0
0.1523709161338842,0.24994012431597376,0
0.259620711204621,0.3016071147500631,0
0.38305050616729636,0.21818874298480298,0
0.3087424058001762,0.20485078230901743,0
0.2619662668149533,0.2932335814144744,0
0.39102699268340996,0.29017773730407703,0
0.4190947456261243,0.35220929378007615,0
0.3302110408630913,0.23314077977952888,0
0.25516101133506996,0.1798667303491987,0
0.3486185215028426,0.25848938988651404,0
0.5206488902364919,0.28520829065054976,0
0.21429711528246292,0.38585807929368243,0
0.1502695544865834,0.17147396744039936,0
0.3680309269459027,0.27460518500368797,0
0.44683423889913587,0.1635785178381249,0
0.23284475239700275,0.22994805639837476,0
0.30056571290488804,0.16541799751034988,0
0.3546631007880127,0.22986889376910266,0
0.2087751141218577,0.20636885204524918,0
0.4322634419024155,0.24235319235083858,0
0.32253486112984037,0.3445501647660445,0
0.36151151507223866,0.1943780991595841,0
0.30879811447173994,0.22777133398963575,0
0.3501198876921413,0.23152720845431585,0
0.42821256166730415,0.214500908817024,0
0.2910171582494013,0.28130866965673645,0
0.5021858404459039,0.33671981417906094,0
0.38099536951363305,0.2334647443422185,0
0.4270256502537316,0.43884818568851214,0
0.4630948882771321,0.3543192956740363,0
0.4014674543348045,0.2234745191980056,0
0.3746816263617329,0.32905969946972624,0
0.3125192324695007,0.4246680667344327,0
0.37216167238769987,0.34467455099154665,0
0.3561344083819996,0.11490221314854099,0
0.3028737722192965,0.26900632970138716,0
0.4341739983970566,0.29486833966895803,0
0.3470134202130366,0.2988822380847648,0
0.32288497014512374,0.2184488455629212,0
0.228324710382318,0.2950496807994123,0
0.3868907809642136,0.48961435531153896,0
0.3711316984633419,0.32747466146168835,0
0.3125948768267364,0.3144743292743073,0
0.4113418384065801,0.19437121833862817,0
0.21580390595542914,0.3650377939693022,0
0.43899137267095323,0.30603123028117474,0
0.26011254426472696,0.2985801464779746,0
0.4981141520410877,0.14325009367476202,0
0.21450063691902868,0.2855571027719498,0
0.3368328079916921,0.17755129728356145,0
0.26377200370875936,0.31860941576402213,0
0.2928020200149641,0.21473681294918961,0
0.4691188031451094,0.2916449107256014,0
0.3636476895420664,0.34279851920115045,0
0.36243874795987896,0.35904996710631654,0
0.36799735261983185,0.42228060782060817,0
0.29438791581889523,0.3057451551316155,0
0.33854944186851854,0.2246578200196128,0
0.30887411187481906,0.21982674695192791,0
0.3518877298918843,0.3518514203103378,0
0.33854484419416797,0.3185982518021473,0
0.3671815946089962,0.2544211368906252,0
0.29397771125549005,0.24677261845327167,0
0.12862287481590562,0.3949923857233312,0
0.34197676171279406,0.2537365477013115,0
0.22676850002805837,0.41410147373583817,0
0.3057678865398747,0.2676402424582722,0
0.36999826709822997,0.33941348292164353,0
0.27721642204275254,0.35755363613261243,0
0.3392710613188961,0.3796828447088707,0
0.33212457771343695,0.24757943739935936,0
0.20181884612759118,0.25103928639353507,0
0.38220619328556793,0.3307729458216209,0
0.3176437596436551,0.4798603209213145,0
0.18544869364149974,0.2684392979299439,0
0.46060256323416016,0.32161465744792367,0
0.35127298203340435,0.14019882388492222,0
0.3615292447561641,0.23376163502055608,0
0.3513861787956552,0.35179764859121954,0
0.3343088325740764,0.25349575773341826,0
0.41666383199890145,0.27100744135554156,0
0.2731200082808619,0.19660396734176908,0
0.42286783257373955,0.34968826408561443,0
0.39840284462689396,0.2860670229416982,0
0.2665297333136747,0.24928174457713725,0
0.5020141776715717,0.2878121311970026,0
0.40237511272178106,0.24301427620170588,0
0.3522593646808114,0.2969870839633294,0
0.34239537450382207,0.27288496202307555,0
0.32169689977373983,0.2964052337150218,0
0.4564243848294267,0.27400867714707133,0
0.3478998897119851,0.309363678637701,0
0.3594441439421875,0.31951763790859533,0
0.38723856510699894,0.26225943214004466,0
0.2436100496602984,0.27199681278002197,0
0.2632129535542359,0.30786740074016133,0
0.3734039075375419,0.19985776696887725,0
0.29941064615728274,0.3917068073982325,0
0.3052781689485043,0.24028783911513696,0
0.2204935926021636,0.2725441995887102,0
0.40769861653841205,0.43807558996162166,0
0.4477479874433664,0.2966655954438502,0
0.42348757204345344,0.3592150125590407,0
0.36605294425607204,0.2604195708700399,0
0.5516702821605834,0.382938429617595,0
0.2363931040729566,0.17762289016550856,0
0.3892136027460267,0.19216830192411283,0
0.28350349321892143,0.28364223912154035,0
0.2119436566845701,0.2920521022973777,0
0.2587376011114195,0.14231230740480003,0
0.4919178023984285,0.17416834160204353,0
0.38470608330513906,0.2229823925829961,0
0.47287692820961447,0.2676487193545623,0
0.49695197571130134,0.2499518872112579,0
0.3532817867101461,0.2373083377911142,0
0.4260526562831542,0.1411198182568297,0
0.2709671379398001,0.2075658419623167,0
0.3706605962053866,0.20223325730421468,0
0.36533794068073955,0.3166766951272647,0
0.23934812654756518,0.2794814194298139,0
0.3418817215520082,0.19623703143335627,0
0.31584110034457397,0.425259629037463,0
0.31685585589586407,0.20426022522945456,0
0.3673610554488148,0.17746856032341551,0
0.3195576817727048,0.23988708472676878,0
0.4222974535390614,0.3832009433943899,0
0.4308208006846595,0.3097013731822233,0
0.2531277298697479,0.3721326340251456,0
0.3801147038552063,0.2268887559121218,0
0.2754421736715203,0.2571380512300501,0
0.3872832226986247,0.3030465955511492,0
0.1790825517721642,0.20532087006827407,0
0.2716030771966181,0.26737994965893913,0
0.3603324522540397,0.2941129549423853,0
0.3139761458662132,0.25156977807682634,0
0.37539639477293335,0.2711400974722885,0
0.29575252786411677,0.3027963633726543,0
0.24741653663976704,0.25201887078128693,0
0.4584341911753265,0.1790445462419089,0
0.20122866057909577,0.39625892405369456,0
0.28505776696265916,0.2625697001318754,0
0.4815377233344876,0.23389934981764154,0
0.277187070673358,0.32217207868890074,0
0.31767379158878883,0.3014003995040785,0
0.30326583776958804,0.2152493888624895,0
0.3595918378332053,0.29736899185871907,0
0.2307549086742774,0.21972717967298286,0
0.18608680934765465,0.29676795891009455,0
0.34510064952153613,0.24765063132086285,0
0.2855025525575074,0.2777540936673011,0
0.2868833311088357,0.3612975858703954,0
0.23176160298630563,0.17207997079593942,0
0.5164429669862577,0.16049543931102786,0
0.23670940791198605,0.30817377075647046,0
0.37235253992221556,0.3312731746526323,0
0.3592005600006918,0.2569609478159553,0
0.29304260008802957,0.22172513944043035,0
0.4565616367196914,0.25358296829531446,0
0.37986707028045996,0.4267240602337036,0
0.31236997818959206,0.27859325001997115,0
0.37516598985997757,0.1666130601192373,0
0.3755257255139077,0.3156347760930652,0
0.23643793452477888,0.16894819961021212,0
0.2935138717285358,0.24376696842354725,0
0.18742746459728948,0.27345927331466285,0
0.2700846443709539,0.28347563612964904,0
0.27468157473971944,0.10348861009338074,0
0.3994323675110235,0.346702796645064,0
0.28761273239870294,0.1579596914173107,0
0.33526870526928754,0.25665533075634395,0
0.3221713299129448,0.2849638106925805,0
0.1565883959821695,0.19815300798302574,0
0.3819026760747178,0.339316133237497,0
0.32360961783165987,0.2722359255437234,0
0.2754212874683016,0.40963939568396773,0
0.3563567313711526,0.36030356324376717,0
0.30584914811404124,0.2733743124488646,0
0.31915020065948857,0.2385026825217542,0
0.4849019419497769,0.3868176852373247,0
0.23527288534055885,0.27890719557534555,0
0.3678968443242327,0.3200541824577503,0
0.43227286424164635,0.24280799540433778,0
0.4020314272572962,0.27654229515595985,0
0.35598028783403945,0.18794241776179083,0
0.2540018640258798,0.2659092922234095,0
0.33901653073277005,0.43856127533096934,0
0.472423564059042,0.2274435080021325,0
0.30176754804101014,0.1877603173238461,0
0.25819525117001196,0.19083878268246235,0
0.3303236842233792,0.17365558898155548,0
0.2879419900310092,0.28851097738967507,0
0.2817429544577987,0.20865241535193405,0
0.24957611331157076,0.36917192181890435,0
0.4849505867914555,0.22741566289820336,0
0.31811195737893533,0.18338811431818716,0
0.3935250696689432,0.29122899266095303,0
0.4311282795891195,0.2379059380967213,0
0.45514309479895465,0.3447411107095595,0
0.409130889416933,0.31553148725118574,0
0.3321670646199309,0.3333141561062355,0
0.18701702692553515,0.2827033397718116,0
0.36449105374256197,0.24656269865843677,0
0.33648764355344724,0.35700503642343495,0
0.3218791539275409,0.3374867952743144,0
0.38441533995819965,0.18651977449177454,0
0.4788432903573026,0.16439788252408585,0
0.5123290057902078,0.17009777007765634,0
0.34276271540845615,0.32319269598345796,0
0.4656301526921879,0.29287075106974647,0
0.2037654715083403,0.33779722401429185,0
0.29970193436998877,0.3623242711037949,0
0.4725999222651158,0.3862253130994398,0
0.21755682228237413,0.25513116035221206,0
0.4040713068543736,0.2677908890172873,0
0.2856553421340755,0.29433758203669996,0
0.24996690946037975,0.29053953480101424,0
0.2538906967891922,0.38957316572861556,0
0.39884194939955964,0.2628582470010455,0
0.4028050796561604,0.18370697704014274,0
0.29013013764025664,0.27407545859977256,0
0.24067731571912998,0.19403705225778065,0
0.42506699273097603,0.40804075902714976,0
0.339070069189599,0.2853296683282301,0
0.3616028372213359,0.25241708941391394,0
0.37244182666500364,0.3492471927831329,0
0.3817554905170608,0.1233641595496192,0
0.38010468990055585,0.24832132428308282,0
0.2977489326294896,0.18931436174398528,0
0.2681574184503671,0.35744134408133676,0
0.2233920134862966,0.31751169486088526,0
0.3665938807577329,0.3433921964368358,0
0.19992539106706594,0.26336709508209755,0
0.280724351091863,0.22039095195677919,0
0.4838642958283779,0.37501330025170343,0
0.297266210530157,0.3062191626595777,0
0.3734221179818297,0.26568357514499563,0
0.30236679344839834,0.22614118320529397,0
0.35141755622951626,0.21073555731656018,0
0.4115094847356481,0.25989443795725664,0
0.32722263137780866,0.25701237381752795,0
0.2582538888244264,0.3374863611618373,0
0.31143974135737146,0.3281315788648655,0
0.3067498318064391,0.31344727600315514,0
0.4028964757230982,0.1054659284141476,0
0.1114061762253763,0.312554668961043,0
0.19821668928062242,0.18984841522132875,0
0.24993648893977854,0.09964365171738557,0
0.4711483480467955,0.1868133942779247,0
0.3528540013067273,0.35227322558966623,0
0.19897533140996762,0.23919364118306902,0
0.3201322177732272,0.29208383045645214,0
0.4762567854051273,0.31960059735521407,0
0.28091129307206075,0.3948178120499729,0
0.3633572904400759,0.24101457427831138,0
0.4899028164614601,0.2965001994341324,0
0.6432618802390223,0.7091402176321937,1
0.9175203273910564,0.5932691738074647,1
0.7992256420283772,0.6477229462225262,1
0.8739847994007774,0.3651479443199811,1
0.7080747068386305,0.6281642973273089,1
0.8733758131006857,0.5560679987648546,1
0.676839720928838,0.6779913892778882,1
0.7459135147640295,0.48569404672527006,1
0.7875167410887072,0.6047497122175806,1
0.9099390076545311,0.41907779369546183,1
0.8826906646052538,0.6087292852302381,1
0.7526760810236948,0.6081478147907635,1
0.7927916646224904,0.582875359190623,1
0.8508920952890288,0.700801869449075,1
0.7592363245395567,0.6397470462857969,1
0.8317900454805884,0.5210942344143666,1
0.7039929848568671,0.69449146630072,1
0.9909556626676037,0.5629125410260394,1
0.739145490742039,0.4217970973751143,1
1.0,0.5553820216725452,1
0.7790451383399944,0.5748557998828582,1
0.7924781133654979,0.6810459232448169,1
0.8961531012754492,0.6204233264414528,1
0.8971942879707575,0.5932870584990826,1
0.6759251027635163,0.5940289501411543,1
0.6128226892566151,0.5506091621327946,1
0.8075830882556401,0.5240943437897656,1
0.7956828752590646,0.7268629889550093,1
0.6102946352718108,0.5263693128578398,1
0.7196771896856269,0.648158678327064,1
0.7716147219944312,0.5676877478537394,1
0.6243970266812984,0.6287892964789572,1
0.7157793333180931,0.46917701169035164,1
0.8233866507028854,0.5565300201894609,1
0.6589847105272749,0.5910420662103019,1
0.8281932426388536,0.5774657744022267,1
0.7984083957816981,0.5386112431813167,1
0.6915322667623566,0.6956276671919703,1
0.8290973187465858,0.5114695737068597,1
0.7789003706216644,0.6583976411517851,1
0.7459477554163043,0.5618870197298871,1
0.8007165579151856,0.5343283041644666,1
0.6130695885811659,0.4960251642070471,1
0.8614438372610583,0.49002285034564086,1
0.8005774159657029,0.6174576058630074,1
0.862437205210113,0.5482472883917126,1
0.8016530357576718,0.44870400026706625,1
0.7635233991802772,0.5429370925048196,1
0.7069761964613124,0.5468976387653685,1
0.7589549327781637,0.5373461547761286,1
0.5426124797231435,0.7296491894160214,1
0.8294931930479663,0.5537405015281326,1
0.8898185518882773,0.5712184777417391,1
0.7971487373686768,0.6010739360756752,1
0.7016819940830668,0.5608288380517914,1
0.6470549613536127,0.5551094124939502,1
0.7218952161717094,0.5270849461461168,1
0.8301484434744364,0.5469374776169872,1
0.6599786855645462,0.5456248444204245,1
0.9727387991494986,0.5054339078711535,1
0.7769945179844175,0.4622792902814812,1
0.8058988950011281,0.581744192249365,1
0.8115351482096935,0.5682125866299201,1
0.7542299239813668,0.5672751763270709,1
0.9481735108974974,0.37000519247571495,1
0.8067975174146721,0.4919723252970182,1
0.7584585034820985,0.4825535852702104,1
0.8784263361518493,0.6101193739234196,1
0.7958058083010808,0.6333889651022451,1
0.7558540420988515,0.6192792480178961,1
0.9421299622892818,0.556770884486122,1
0.8528670531516638,0.4745718203416345,1
0.8975517491750413,0.5642554363499721,1
0.8316869076392635,0.5031033917267187,1
0.5748499307399085,0.4787853976608092,1
0.743354533716479,0.49149248724791894,1
0.8282154893206706,0.5708282376404067,1
0.7130994192792186,0.5436099081845572,1
0.7509912312547445,0.5814188841095134,1
0.6967371512469029,0.7704342823508732,1
0.741110689558448,0.5546640861558653,1
0.847511832481077,0.6656326097329553,1
0.7987668819399268,0.5600915903751389,1
0.7647471707154233,0.7095462097208023,1
0.7047541268888238,0.539596747365307,1
0.7222731625547114,0.5191828842255403,1
0.954095737244009,0.5674948476265844,1
0.6949370994070576,0.5383847739593719,1
0.6872996209592908,0.6890718895142819,1
0.7701001180906835,0.5300165875136177,1
0.6379305466147578,0.5779075429583671,1
0.6971577651505088,0.5667504674466043,1
0.7229022888286813,0.6181906703153804,1
0.6856521683209975,0.6292477838246793,1
0.7599895085762536,0.5124646402529035,1
0.8601354396578661,0.6418549051789051,1
0.8235154427264346,0.5049874537356456,1
0.7718576468180521,0.6123008194058532,1
0.7372564550179788,0.5616313951541811,1
0.9420344226650682,0.5719506109920417,1
0.8051300899932138,0.5002268134894313,1
0.7632781432207127,0.5251199099269291,1
0.7490060893740499,0.6515799318498494,1
0.7669684460181507,0.4916448921663209,1
0.7155138086891679,0.5867014082057911,1
0.8123942140516213,0.611333462300504,1
0.754841153144735,0.5323848545547921,1
0.7738359245747546,0.38261747019030556,1
0.6319467642235395,0.3769858867421129,1
0.7472679403457891,0.5022689771329003,1
0.7663841675883112,0.5356469113632797,1
0.790042475272727,0.5913480354784737,1
0.8427151087100521,0.4956712605713759,1
0.7664295009548703,0.41160090144253886,1
0.7794279489768734,0.5203243733323308,1
0.6846430532773856,0.4857436680737667,1
0.9469072642490227,0.5149486418641565,1
0.7173318612279402,0.6329701573956422,1
0.7057574994583478,0.4521308100711767,1
0.8314799041512944,0.5559792422986465,1
0.7561203556635796,0.6492755685909494,1
0.716862435312129,0.5108469685783259,1
0.7757232670983778,0.5333099712384681,1
0.740462794006461,0.6674496407696096,1
0.6119854880758413,0.5825894937055176,1
0.7118926585483547,0.5860206649150999,1
0.8107631073894086,0.6040128417438727,1
0.8144587182030909,0.47755349461301344,1
0.760086918720311,0.6638853718715153,1
0.6894770690398568,0.5806967197111709,1
0.856892555867127,0.5583850723157248,1
0.5862621610691995,0.3959246874344992,1
0.8673593302838889,0.7216009431608044,1
0.7962360833351021,0.5280333323137986,1
0.725520130148454,0.48282304467011194,1
0.9611125859140222,0.5428000999538152,1
0.8867673289283208,0.6144272801955967,1
0.7643428404851869,0.42324437933223236,1
0.7795847427810825,0.721192305069725,1
0.7043371183239344,0.6445420199064125,1
0.6319665322368491,0.5885470659390918,1
0.8859812141157373,0.5471004852991649,1
0.750017488914186,0.5396970779597056,1
0.7976759008962889,0.6740271554749653,1
0.6937619398921838,0.5745763210157827,1
0.80746980661311,0.690799098407245,1
0.7442634271565278,0.6927473241439848,1
0.7816765024110427,0.5792359341275605,1
0.6516906300300032,0.5333258458927997,1
0.8464081584908475,0.45197565607104584,1
0.8357490488307524,0.51666278026981,1
0.768675888085212,0.5359142965877384,1
0.8471905522289166,0.6536852478912301,1
0.9201962108199505,0.511330115910401,1
0.6585585242861054,0.5165385810964022,1
0.8308131744496776,0.634106692907557,1
0.7134108822455738,0.46378397104541,1
0.6990598664635803,0.5785135751276971,1
0.8281230608484864,0.5215009647883957,1
0.8345331697029983,0.6136451287987436,1
0.8543182855999891,0.5108361441308586,1
0.7062583886983599,0.4913702843109419,1
0.8098603226722225,0.6167036385648139,1
0.8352109141371554,0.4210530871039002,1
0.721814993053121,0.5869837807283974,1
0.850822105982944,0.5912682126840604,1
0.8342840285584205,0.503871780453109,1
0.6328583423423898,0.44055246281453087,1
0.7740865016026032,0.43593759455277536,1
0.8910848910332231,0.5005392827772134,1
0.8406304939944703,0.5620745115863298,1
0.8163729142245684,0.5034768240346967,1
0.8430265794715931,0.5227319183733257,1
0.7154959053288961,0.6570520705601909,1
0.6967735260809078,0.5441457120243485,1
0.9191840504271889,0.4825461392998006,1
0.6505404826648062,0.5430851730915932,1
0.9112848009394918,0.5367172892577696,1
0.772369329888327,0.4945603364600314,1
0.6472043079848708,0.6327438275984489,1
0.7523254768436247,0.40266311427190593,1
0.7244332492502965,0.5699764720972987,1
0.6188128251040925,0.5701964716123841,1
0.8076350094088329,0.5620499909550344,1
0.7136442451841325,0.6353582067701228,1
0.6511492604691216,0.5854976518150553,1
0.7277344541427877,0.6152436174709325,1
0.6062131419270251,0.43268586936377185,1
0.7275408756642596,0.6337267654816561,1
0.7268157740388235,0.6188211263316644,1
0.8019340138358528,0.6488986137392978,1
0.7732209907026729,0.5783218303581437,1
0.8832460098623721,0.6651333933912225,1
0.6552103383723688,0.5829877379899724,1
0.7843176921565651,0.6943339742494441,1
0.6856949215801975,0.5079729741147854,1
0.8363646279744508,0.5664358888357887,1
0.786671232376885,0.5681689117005102,1
0.6062375585697592,0.4431845965667951,1
0.8357958649784393,0.5843419146236372,1
0.7776650479713838,0.5078629002584163,1
0.8116782231822539,0.5072140099805187,1
0.7397323499798596,0.5680233065192555,1
0.717385486015768,0.569597579783073,1
0.7896919030724991,0.5482401834974183,1
0.7146142489371501,0.6409670654912796,1
0.6756720345212728,0.3973177049959281,1
0.7747120857214689,0.5489511472032467,1
0.71747200230877,0.6196802448741202,1
0.7553584667474109,0.3700845334918862,1
0.5882227009548575,0.5677567478675334,1
0.7945602719573163,0.5046264326520707,1
0.7384044999157487,0.5336339059968953,1
0.7418510350399647,0.590326228275896,1
0.771956313253147,0.6516735793866679,1
0.7997875441165752,0.5470523504530247,1
0.9297237623423296,0.530461563868324,1
0.9063025461547215,0.45713380011266425,1
0.7706790970539485,0.7075308615912618,1
0.826223638991199,0.6051240098811834,1
0.9114411408870535,0.7384051447524637,1
0.7382652934714461,0.5711785515262453,1
0.7452798639058436,0.585266496149962,1
0.7349939964463335,0.4888060455778829,1
0.6997807417390314,0.5109513957703586,1
0.6961251283820209,0.7756527752524105,1
0.7727329032511421,0.495837695030109,1
0.7620694351876711,0.45670832256119254,1
0.7458326161356227,0.632381874193505,1
0.8558402149303216,0.5489350623241466,1
0.7951070210660336,0.6871272633005786,1
0.9820132518001264,0.46634122093403574,1
0.8722355719676264,0.5380435602811438,1
0.9324038395266985,0.5325359413029251,1
0.8916007953590845,0.6619408042753722,1
0.8627501923188494,0.48157298944648064,1
0.7745127578916412,0.4970093207844858,1
0.8567222851918717,0.6261812458915694,1
0.662528331213244,0.5058369373794376,1
0.6914273549575412,0.5993772498102226,1
0.7338399577850669,0.5639562964823044,1
0.7060842548863334,0.6162909105579815,1
0.8097912955665585,0.609872773902684,1
0.6737461735927237,0.5323215387469933,1
0.8424791364075678,0.41824112041628847,1
0.8088489567531181,0.5228457942991377,1
0.7956817567503471,0.41197174148138926,1
0.8463122030942956,0.589065685520204,1
0.7588610341090221,0.5688759857950151,1
0.829483350943601,0.5928387316728845,1
0.697723628310158,0.6344111173581718,1
0.6774360656613597,0.5675894188912384,1
0.9063255250288752,0.6343245229776504,1
0.7554739068232941,0.5086681228181469,1
0.8909002756161526,0.5706605613473502,1
0.7645134542627634,0.4937970856537037,1
0.8820867964051039,0.7530405300116674,1
0.7999512952837449,0.4688363044112167,1
0.9771882839587785,0.6176620814099645,1
0.7902347318014232,0.530057397287773,1
0.7539243297969476,0.547674902716638,1
0.7496180608514618,0.6813391915360046,1
0.6836725969693971,0.45457062140556304,1
0.7119269272078987,0.6086635229371589,1
0.7702831344022203,0.47807042635605446,1
0.7752969043645597,0.4018427565525131,1
0.5799587499810078,0.5572878363403712,1
0.7285441356489912,0.5335069410706786,1
0.6154674226162863,0.722309145478371,1
0.8266159023553248,0.4995396383832117,1
0.9325916587419513,0.6891865807866409,1
0.9691287196630052,0.4722829754887442,1
0.896471076985715,0.5534886528704083,1
0.7874856702537636,0.5958061474604656,1
0.8031570462114421,0.5154777671719498,1
0.6410564027400573,0.6832880229218743,1
0.75018266512185,0.5786078396053668,1
0.8998109751902743,0.5195532926134255,1
0.704136066345247,0.5604870688111453,1
0.7575403877013056,0.5808656078546078,1
0.7697313320733757,0.6250968910783867,1
0.6808650862596972,0.5330680867220813,1
0.836200882512161,0.6057838702737485,1
0.9935749888067856,0.4836256038847182,1
0.785978545903752,0.542691872125873,1
0.6960722104001763,0.6526236594584308,1
0.7804812426235748,0.6589804575459579,1
0.7345066134519458,0.5995220886787274,1
0.8218463144561096,0.44123252499564425,1
0.7348672339134386,0.5957217724964101,1
0.594928225724837,0.49532960527110736,1
0.6556620254745944,0.5698367864383256,1
0.9890339868798074,0.6106551463708684,1
0.6723627119415699,0.5523799165532574,1
0.7622899884096921,0.6047659249320696,1
0.8010723538236377,0.49808587676248406,1
0.6382469099960357,0.6080813367124613,1
0.8474416120130125,0.5178321460923462,1
0.7632200953235566,0.5537299051142582,1
0.7865127571183714,0.6293061162467996,1
0.7116375979652706,0.6573733047051972,1
0.6390137069276833,0.45466218932438596,1
0.9180964399508876,0.5186458897915098,1
0.7100791386694366,0.523431891641283,1
0.8313174834751162,0.4968348272525509,1
0.8748915174213723,0.6076924677850372,1
0.7289068541333322,0.5954724898291607,1
0.7517534116096551,0.5382339867079973,1
0.8532985060800775,0.7152583260470153,1
0.7598797545768491,0.4851439893672269,1
0.9699005073265126,0.6231960602528525,1
0.7456692983735509,0.6508392242527737,1
0.8459267584648689,0.5025110514952345,1
0.8246580414617449,0.615299985430703,1
0.7589826946968747,0.6102387156699465,1
0.7996346057951895,0.7288701996949339,1
0.6164995774056896,0.4446128869906202,1
0.8602866139016708,0.5357786126043865,1
0.9849718249397181,0.5000151082091399,1
0.7852310964443827,0.4698837163499745,1
0.8233192010485679,0.8077868155290734,1
0.8267886094748202,0.7280624092567428,1
0.8608946572974203,0.5147959134781536,1
0.5984535028080958,0.6827878875241337,1
0.8196386120091358,0.5478208887089864,1
0.6500568251247092,0.6231424522918142,1
0.8922190118680778,0.7298413044221055,1
0.8203667031140706,0.4802601130821247,1
0.7558493300909501,0.6051356467972498,1
0.7675702562270681,0.5267978367783616,1
0.7699353089495087,0.5070074401585317,1
0.7277515314214705,0.5830342722473381,1
0.7687237541621077,0.4445125324503463,1
0.30459069409256606,1.0,2
0.28246943354047516,0.8350311969495322,2
0.34979979612913464,0.6834161974981213,2
0.3052829833505538,0.8750716376550848,2
0.3522625037865692,0.6999815301302805,2
0.30695155213297004,0.7881920872883664,2
0.3630328239784944,0.8707683117810372,2
0.3613068913541988,0.9221743698503819,2
0.27983155760310835,0.8196041857169498,2
0.27729953241787597,0.7630047653206453,2
0.27198699977187263,0.7834200361163755,2
0.3120125049788071,0.8821985445193794,2
0.24860158660163045,0.8656688638688328,2
0.393559064188763,0.802377813115388,2
0.2991952636917508,0.7665960149100162,2
0.31136613313269335,0.713988228598392,2
0.34723849244194926,0.7087434825175011,2
0.41782089500498926,0.8243157245795804,2
0.27864351702105905,0.785832306210218,2
0.250002984337316,0.6902308435896266,2
0.5415461244431848,0.615336927051109,2
0.28136270391579377,0.7058039260569509,2
0.3204433079238648,0.6125514817108584,2
0.3868598985988164,0.7614575624917547,2
0.3986341083516242,0.8070076847246184,2
0.2419569951068916,0.6426626719118829,2
0.4347803747125715,0.83853001511731,2
0.3086427874941683,0.7177086470485164,2
0.3292386362466673,0.7286182652514345,2
0.3088215956716608,0.8327729102083518,2
0.2897104013184925,0.7364442025289717,2
0.3302666849257366,0.8676341480011006,2
0.3988333513520679,0.6925435467239294,2
0.3324558280278954,0.7012748708234824,2
0.2814334764427367,0.7066771709877919,2
0.2063065811966495,0.7308272426915958,2
