Continuous_Feature_1,Continuous_Feature_2,Binary_Feature_1,ClusterTruth
0.43648167802050647,0.23826895817343674,0,0
0.3499890028301207,0.4669899715368776,1,0
0.3568477050076775,0.2864693924886381,1,0
0.2577407770755217,0.3249251879329151,1,0
0.47656966807567164,0.5222704926830477,1,0
0.5233844342401168,0.3536825384590433,0,0
0.4950257946825918,0.4282534929754772,0,0
0.427888943120322,0.3104702948514409,0,0
0.6448619460343714,0.4565363761107416,0,0
0.27632613546730633,0.21176070176987963,0,0
0.45496204781390087,0.22910163456668198,1,0
0.33139471212531146,0.3381561889460848,0,0
0.24774653143173764,0.3481823659002182,0,0
0.30244520750966825,0.16966368500394569,0,0
0.5750156961532034,0.20764221440929312,0,0
0.44969308942981945,0.2658379665577088,1,0
0.5527583160102938,0.3190888324445106,0,0
0.5809002741415251,0.29799079946983037,0,0
0.412960400158169,0.28291725294901326,0,0
0.4980241893180201,0.168242008222356,0,0
0.3167406357269761,0.2474584684239718,0,0
0.43327494903502733,0.24110100025984743,1,0
0.42705315657912085,0.3775396241544643,0,0
0.27978033919219847,0.3331956903468507,0,0
0.3996345632579034,0.23395234392844488,0,0
0.36919499416963797,0.5069913984366565,0,0
0.3703811687030772,0.24351753649520466,0,0
0.4294180288018594,0.2115767108685087,0,0
0.37353940424544124,0.28599161605768864,0,0
0.4936346337671478,0.4568493431024765,0,0
0.5035977990939271,0.3692236966927702,0,0
0.2958876810253006,0.44365378617142254,0,0
0.4443261048689146,0.2704951041550815,0,0
0.3219716230464822,0.30655809129936284,0,0
0.4527055756525253,0.3612899198019335,1,0
0.2093343190144566,0.24478202946223016,0,0
0.3174840019005266,0.31876840719241273,0,0
0.42120210911096195,0.35063929924898013,1,0
0.3670149996818596,0.29991963704679253,0,0
0.438810748912328,0.32325122772850123,0,0
0.3457129318550518,0.36099159484125914,0,0
0.28921171659589573,0.3004550420622592,1,0
0.5358758196874585,0.21345558967612543,0,0
0.23522148981944435,0.47241697149505185,0,0
0.333211543706544,0.31303366312541725,0,0
0.562882147905964,0.27885308258834074,0,0
0.3240112791828029,0.3840911799726494,1,0
0.37133727531191,0.3593273369960031,0,0
0.35449543800678107,0.2566187364623213,0,0
0.4203363853768324,0.35452112248555173,1,0
0.26973550012861325,0.2619571256954052,1,0
0.21752178046872792,0.35380457542976995,0,0
0.40339725307770774,0.29524725914207167,0,0
0.33373146532193093,0.3311363852915502,0,0
0.3353454937959042,0.430736321542723,0,0
0.2709122516668215,0.2051524741114956,1,0
0.6036838080206415,0.19134148097522638,0,0
0.27669587136893187,0.367402500328938,1,0
0.4352527066795788,0.3949414395667761,0,0
0.41987901039638836,0.3063469499131394,0,0
0.3425452257889282,0.26433907861863726,0,0
0.5336869413857545,0.30231974760160935,0,0
0.4440366394507504,0.5087372825258112,0,0
0.365137507913503,0.33213682131626804,0,0
0.43854142253142775,0.19863486345707504,1,0
0.4389619270272342,0.3762974559538236,0,0
0.27637853896508124,0.20141879956395084,0,0
0.3430961076417941,0.2906171848323536,0,0
0.21908890775688777,0.3260161320910602,1,0
0.3157090657139237,0.33795756608589494,0,0
0.32108253889028693,0.12337835893866819,0,0
0.46690703152158797,0.41333652129366816,0,0
0.3361981102054408,0.1883183810077352,0,0
0.39190443407180575,0.3059825955050119,0,0
0.3765945665053392,0.33973175684198953,0,0
0.18304030690938924,0.23623655706310664,0,0
0.44641611276351056,0.40453019556916975,0,0
0.37827581919596415,0.32455766588638707,1,0
0.321947208612556,0.4883690712486276,0,0
0.4165547840903226,0.4295512550865146,0,0
0.35751513761686426,0.3259148423724454,0,0
0.37306308882273664,0.2843411419425986,0,0
0.5668146717944069,0.4611611960965737,0,0
0.275016682239322,0.3325111048957192,0,0
0.4300443265525963,0.3815662396805154,0,0
0.5052951544915332,0.2894739042600301,0,0
0.46994514102293156,0.3296916880291298,0,0
0.4161147493091049,0.22406356658469115,0,0
0.29690947950030755,0.3170151002266232,0,0
0.396285366124758,0.5228495232041511,1,0
0.5522283666948161,0.2711564755120024,0,0
0.35274404761774275,0.2238464677834283,0,0
0.3018112403558133,0.2275165915163965,0,0
0.38612406852020054,0.20703091451068367,1,0
0.33658298813775234,0.34396066285951676,1,0
0.32933677192392846,0.24875387321833947,1,0
0.2917361027378058,0.44012404687966744,0,0
0.5668715340331095,0.2711232787841291,0,0
0.37184945886294885,0.2186339595537964,0,0
0.46000183523780536,0.3472010606524518,1,0
0.5039572192967301,0.28362970763306516,0,0
0.5320287703130713,0.4109978137657845,1,0
0.47824388962713527,0.3761743157570786,0,0
0.38827884449462197,0.39737468262746267,0,0
0.21860913633491316,0.3370368400547084,1,0
0.42606320809597,0.2939502338326701,0,0
0.39332928318809407,0.42561877569926077,1,0
0.376253034288316,0.4023492723193743,0,0
0.4493532318616909,0.22236750175348538,0,0
0.5597325541190343,0.195993945039088,1,0
0.5988748902511278,0.20278930901063916,0,0
0.40066438021757056,0.385307952396139,0,0
0.5442873689360019,0.3491583529387036,1,0
0.23818683503642255,0.40271936317740453,0,0
0.3503294973062176,0.4319603281182205,0,0
0.5524345164542748,0.4604549743955838,0,0
0.25430790877589454,0.30416549077208527,0,0
0.4723296100965516,0.3192583260695776,0,0
0.3339100650886133,0.35090709801683195,0,0
0.2921929146654607,0.34637909406849776,0,0
0.2967795331847205,0.4644462596489417,1,0
0.4662168762157023,0.31337766657819305,1,0
0.47084948372113133,0.2190141053430393,0,0
0.33914077160214967,0.3267507436508289,1,0
0.2813340634792239,0.23132954495436603,0,0
0.4968720211897979,0.48646318839756375,0,0
0.39634794863930484,0.34016792962130216,1,0
0.4226870956123465,0.30092979538388553,0,0
0.4353570763086331,0.4163699316343961,1,0
0.44624406368236896,0.14707384265134282,0,0
0.44431439929315275,0.29604685435313643,0,0
0.348046582051014,0.22569918809826833,0,0
0.3134562804945891,0.42613893847635986,0,0
0.26112881770814106,0.37853510468855756,0,0
0.4285212580671701,0.4093896481022643,0,0
0.23369806370621724,0.3139843115136371,0,0
0.32814609957844354,0.26274847012461205,0,0
0.5656017398697077,0.44708809523559934,1,0
0.34748231545475977,0.36507223094813124,0,0
0.43650296468923117,0.31674600198775416,0,0
0.3534445213827009,0.2696038534785816,0,0
0.4107812519704375,0.25123737972982835,1,0
0.48102429244319334,0.30984423525951654,1,0
0.3824991660423688,0.3064082596135507,0,0
0.3018797834569361,0.4023487547736756,0,0
0.36405012954041166,0.39119605220102105,0,0
0.35856797054519673,0.37368953445378833,1,0
0.4709563189948289,0.12573570328115619,0,0
0.1302256183160364,0.37262537491068964,0,0
0.23170071711201073,0.22633588272157684,0,0
0.2921573553164281,0.11879442787427646,0,0
0.5507377330575448,0.2227175531005316,1,0
0.41246035051501373,0.41997754566484624,0,0
0.23258751391019464,0.28516489777090237,1,0
0.3742109945328727,0.3482201919778437,0,0
0.55670912024771,0.38102547886114163,0,0
0.32836462099067865,0.4706988883755128,0,0
0.42473792226269996,0.2873358007990269,1,0
0.5726603259355865,0.3534853545541134,0,0
0.582999400959678,0.7301161638321242,1,1
0.903587334850495,0.5919755585741553,1,1
0.7653095564830609,0.6568949450895195,1,1
0.8526975077032115,0.3200111084975641,0,1
0.6587608237525149,0.6335772678922696,1,1
0.8519856475518048,0.5476245916106811,1,1
0.6222494247348642,0.6929807600253793,0,1
0.7029916045348858,0.46372528417155434,1,1
0.7516227132905879,0.6056625719323823,0,1
0.8947253302131282,0.38430587782292736,1,1
0.8628740232038914,0.6104069895753989,1,1
0.7108965466342044,0.6097137647989814,1,1
0.7577887105631902,0.5795841293204282,1,1
0.8257038366749734,0.7201752465257256,1,1
0.7185649883409606,0.6473861359136619,1,1
0.8033749467364526,0.5059291272733271,1,1
0.6539895912510602,0.7126520303574642,0,1
0.9894278355000048,0.5557846044962476,0,1
0.6950802827132081,0.3875478116468397,1,1
1.0,0.5468067747722651,1,1
0.7417200333543594,0.5700232697638978,1,1
0.7574221922273215,0.696622352929391,1,1
0.8786106205705403,0.6243485394010169,0,1
0.8798276911654833,0.5919968805718123,1,1
0.6211803034335358,0.5928813583247411,0,1
0.5474182276259415,0.5411166067728317,0,1
0.7750787958498855,0.5095058355800599,1,1
0.7611683229472297,0.7512451213056206,1,1
0.5444631186323301,0.5122180369518048,0,1
0.6723232720291226,0.657414421696136,0,1
0.733034423671562,0.5614775709150908,1,1
0.5609477759759234,0.6343223872788267,1,1
0.6677669648945674,0.44403379662232634,0,1
0.7935519968968829,0.5481754101511079,1,1
0.6013782320562918,0.589320417295614,1,1
0.7991705490100804,0.5731348621679399,0,1
0.7643542557861323,0.5268127761428059,1,1
0.6394239291531465,0.7140066006938579,1,1
0.8002273474221899,0.4944546776468205,0,1
0.7415508105493904,0.6696212377835125,0,1
0.7030316293366081,0.5545619855581658,1,1
0.7670523273939307,0.521706687783357,0,1
0.5477068347596824,0.4760419663625134,0,1
0.8380380462239931,0.4688860519736072,1,1
0.7668896806985767,0.620812829164798,1,1
0.8391992202249684,0.5383007982898296,0,1
0.7681470010485612,0.41962602315181247,0,1
0.723576262982731,0.531970021853886,1,1
0.6574767459934556,0.5366917559431378,0,1
0.7182360620878746,0.5253045470613291,1,1
0.4653476615372351,0.7545668089796906,0,1
0.8006900953363489,0.5448497665430536,0,1
0.8712059986846845,0.5656868810898434,0,1
0.7628818078370092,0.6012803386817378,0,1
0.6512882131709797,0.5533004291532184,1,1
0.587433233537067,0.5464817721168392,1,1
0.6749159817008655,0.5130712096886869,0,1
0.80145603484554,0.5367392515286935,0,1
0.6025401156986987,0.535174339897025,0,1
0.9681336631677198,0.4872590012797335,1,1
0.7393230091247851,0.4358103839484615,0,1
0.7731100979251957,0.578235560422149,0,1
0.779698462986629,0.5621032798395231,1,1
0.7127128746582407,0.5609857061788723,0,1
0.9394186496907573,0.32580188398359655,1,1
0.7741605213702987,0.4712102016561272,1,1
0.7176557727877599,0.4599812491489004,1,1
0.8578893371805254,0.6120642430798103,0,1
0.7613120226230508,0.6398060783429049,0,1
0.7146113491704604,0.6229845775286118,1,1
0.9323541862921059,0.5484625667920384,0,1
0.8280124170205501,0.45046544777294867,0,1
0.8802455369970976,0.5573855944133382,0,1
0.8032543861929227,0.48448057709255987,0,1
0.5030308684637368,0.4554888436271579,1,1
0.7000003440817659,0.4706381422671686,0,1
0.7991965537433299,0.5652216397144786,0,1
0.6646343426776425,0.5327721477531453,1,1
0.7089270812924688,0.5778477304531496,1,1
0.6455080559334461,0.8031904964649372,1,1
0.697377455452205,0.5459508573356329,1,1
0.8217525583064769,0.6782467140529509,0,1
0.7647732997134513,0.5524214879016676,0,1
0.7250067618135997,0.7306001846107337,0,1
0.6548793102513547,0.5279876869744251,0,1
0.6753577731982884,0.5036504296519972,1,1
0.9463412962971878,0.5612475966846531,0,1
0.6434039278519783,0.5265427812039576,1,1
0.6344762778155586,0.7061908508184841,0,1
0.7312639632127953,0.5165662909405522,1,1
0.5767674644441978,0.573661535387709,0,1
0.6459997226212838,0.5603601521151536,0,1
0.6760931754964594,0.6216867832071651,0,1
0.6325505269663949,0.6348689925164301,1,1
0.7194454050306617,0.4956409886560695,0,1
0.8365086257497258,0.6498991097652896,0,1
0.7937025452907795,0.48672674194674354,0,1
0.7333183849063176,0.6146649463213938,1,1
0.6928721390220617,0.5542572318212422,1,1
0.9322425075050004,0.566559724959959,1,1
0.7722114214701528,0.48105114169909025,0,1
0.7232895768216749,0.5107285079772652,0,1
0.706606596579525,0.6614932149543845,0,1
0.7276032691128236,0.47081983828868873,1,1
0.6674565861512026,0.5841455167840767,0,1
0.7807026477116565,0.6135116703033088,1,1
0.7134273565516986,0.5193897214688488,0,1
0.7356308459636496,0.3408381486073153,1,1
0.5697728633532441,0.334124216287254,0,1
0.7045748283275317,0.4834857941578301,1,1
0.7269202906427552,0.5232787215765202,1,1
0.7545751106078651,0.5896851916041939,0,1
0.8161455413516067,0.4756200450539544,1,1
0.7269732820108331,0.375391981933375,0,1
0.7421675108064592,0.5050113045600197,0,1
0.6313709457711787,0.4637844423778566,1,1
0.9379385005794135,0.4986023970866287,0,1
0.6695817557245096,0.6393067788788875,1,1
0.6560521789171212,0.4237114405677445,0,1
0.8030124143550255,0.5475187768052058,0,1
0.7149226501216974,0.6587459700447746,0,1
0.6690330313879306,0.4937124123969926,0,1
0.7378370104281382,0.5204926387672426,0,1
0.6966201132498209,0.6804129650755584,0,1
0.5464396010801329,0.5792433225939906,0,1
0.6632237282246491,0.5833339396454118,1,1
0.7787960041051447,0.6047840803794045,0,1
0.7831159010765083,0.4540201778844116,1,1
0.7195592703177576,0.6761636699399276,1,1
0.637021554318624,0.5769867713749379,1,1
0.8327179333385463,0.5503869896367887,0,1
0.5163709255534837,0.3567029150211989,0,1
0.8449528220707458,0.7449717490556373,1,1
0.7618149824610944,0.5142018686945731,0,1
0.6791532392745303,0.4603024966613604,1,1
0.9545434758140035,0.5318067003432918,1,1
0.8676393436746733,0.6172000972172194,0,1
0.7245341295411315,0.3892732505393869,1,1
0.7423507912204639,0.7444845737323655,0,1
0.6543918579390526,0.6531026681574705,1,1
0.5697959707054874,0.58634589634364,1,1
0.8667204333323151,0.536933588087116,0,1
0.7077888481829936,0.5281073003703056,0,1
0.7634980231911568,0.6882546296752616,1,1
0.6420302528940045,0.569690077116449,0,1
0.7749463779495305,0.7082500165427679,0,1
0.7010627736007031,0.7105726769207955,1,1
0.7447959042331305,0.5752452335583172,0,1
0.5928519889431405,0.5205115644132475,0,1
0.8204624446640681,0.4235264671112293,1,1
0.8080027301920789,0.5006459802721837,1,1
0.7295991431878126,0.52359749627229,0,1
0.8213770053442635,0.6640031572369064,0,1
0.9067152455810851,0.49428841708874793,0,1
0.6008800517160762,0.5004979109321589,1,1
0.802233056418289,0.6406617481475734,0,1
0.6649984199554957,0.43760425327584557,0,1
0.6482231390240997,0.5743840424776052,0,1
0.799088511663905,0.5064140282303786,1,1
0.8065814570044145,0.6162676220810837,1,1
0.8297088009133168,0.49369950757042547,1,1
0.6566376815633703,0.47049245282551777,1,1
0.7777407152335115,0.6199139549035569,0,1
0.807373690352589,0.3866608080798473,0,1
0.6748222067812393,0.5844821592263425,0,1
0.8256220243287533,0.5895900274564512,0,1
0.806290229348104,0.485396644474308,0,1
0.5708384310640549,0.4099078202228775,1,1
0.7359237520617941,0.4044060082617372,1,1
0.8726862559175936,0.4814236652831881,1,1
0.813708780217842,0.5547855119688636,1,1
0.7853534553030417,0.484925780340448,1,1
0.8165096277414581,0.5078815620304875,0,1
0.6674356584410852,0.6680170584320145,0,1
0.645550575436493,0.5334109291456757,1,1
0.9055321045969108,0.4599723721178045,0,1
0.5915075513467515,0.5321465624390801,1,1
0.8962984634863234,0.5245548182208487,1,1
0.733916504745505,0.47429560950844457,0,1
0.5876078087541505,0.6390369501612012,0,1
0.7104867161590838,0.36473641787989364,0,1
0.677882755520451,0.5642061711057655,1,1
0.5544202554395226,0.5644684529077343,0,1
0.7751394878555473,0.5547562786527852,0,1
0.6652712040505566,0.6421537937592889,1,1
0.592219167781945,0.5827104072786256,0,1
0.6817416210059954,0.6181733285059622,1,1
0.5396921533906703,0.4005293254347404,1,1
0.6815153420157894,0.6402088014679228,0,1
0.6806677515974326,0.6224384082275604,0,1
0.7684754437364276,0.6582965672462563,0,1
0.7349120335384451,0.5741554457752123,0,1
0.8635231809251006,0.6776515520062021,1,1
0.5969662688754254,0.579718106497537,0,1
0.7478832606019983,0.7124642694935895,1,1
0.6326005023789167,0.49028605735955905,1,1
0.8087222968922982,0.5599851138116665,0,1
0.7506343758525817,0.5620512109102711,1,1
0.5397206946484799,0.4130458307012134,1,1
0.8080574548221331,0.5813325459090228,1,1
0.7401068093153194,0.4901548281184994,0,1
0.7798657070964129,0.4893812259071447,1,1
0.6957662779578081,0.5618776214853095,1,1
0.6696444391536387,0.5637544584786324,1,1
0.754165317514826,0.5382923278871672,1,1
0.6664050670264302,0.6488406338271064,0,1
0.6208844852891662,0.3583636603007689,0,1
0.7366550138414207,0.5391399335822376,1,1
0.6697455703308527,0.6234626430279537,0,1
0.7140320580687445,0.32589647375886643,1,1
0.5186626523454219,0.56155983222347,0,1
0.7598560823332259,0.4862963352692018,1,1
0.6942141189888116,0.5208788314010203,0,1
0.6982428648160715,0.5884670005811239,0,1
0.7334337187051483,0.6616048608582275,0,1
0.7659663786570902,0.5368762020779776,1,1
0.9178522518950771,0.5170967884741517,1,1
0.8904745744351259,0.42967596845683553,0,1
0.7319407469965834,0.7281975014102495,0,1
0.79686822734764,0.6061088068508744,0,1
0.8964812133753199,0.7650055944593268,0,1
0.6940513969037612,0.5656392813497194,0,1
0.702250913330865,0.582434825196763,0,1
0.6902274915133735,0.46743538628914905,1,1
0.6490657891504664,0.4938369097264083,0,1
0.6447926462613507,0.8094119452769737,0,1
0.7343414952404668,0.47581846699015395,0,1
0.7218766861157955,0.4291687172528773,0,1
0.7028970399940127,0.638605431976988,1,1
0.8314878242564653,0.5391207573078117,0,1
0.7604951917898007,0.7038724817653166,0,1
0.9789748155337024,0.4406529877633417,1,1
0.8506527896114907,0.5261359887692226,0,1
0.920985064817074,0.5195698459774805,0,1
0.873289310093794,0.6738453707701835,0,1
0.8395650791130582,0.45881219002824225,1,1
0.7364220142828111,0.47721527058752433,1,1
0.8325188994544521,0.6312130885723257,1,1
0.6055204637578291,0.4877394900918943,0,1
0.639301294976895,0.5992575618092255,0,1
0.6888785052783553,0.5570289620657527,1,1
0.6564341319567937,0.6194219036128394,0,1
0.7776600276287466,0.611770248350872,0,1
0.6186332956450332,0.5193142368290025,0,1
0.8158697071022172,0.3833084021001488,0,1
0.7765585029305537,0.5080173240707414,1,1
0.7611670154928833,0.37583409469709683,1,1
0.8203502798697083,0.5869641907895056,1,1
0.7181263014564416,0.5628941794393617,0,1
0.800678590640919,0.5914623886307708,0,1
0.6466611749962268,0.6410246807360369,1,1
0.6229465078244503,0.5613603438500196,1,1
0.8905014350473133,0.6409214435531972,1,1
0.7141669990187858,0.49111480852513856,0,1
0.8724704540863735,0.5650217372725427,0,1
0.7247335644865799,0.4733856675171631,0,1
0.8621681457345235,0.7824537930010447,0,1
0.7661577917161967,0.4436276079128616,0,1
0.973334783339945,0.6210566034062714,1,1
0.7547998443360394,0.5166149440528067,1,1
0.7123556575544125,0.5376184043026364,0,1
0.707321946183451,0.6969719852267311,0,1
0.6302365537918613,0.42662016567560834,0,1
0.6632637857648069,0.6103285882538152,1,1
0.7314778958073722,0.45463646010215675,0,1
0.7373386237810096,0.3637583934473496,0,1
0.509002702046743,0.5490788729862177,1,1
0.6826880790782222,0.5207274647508618,0,1
0.5505097262188694,0.745816062643955,0,1
0.7973267543419842,0.4802318965973117,1,1
0.9212046116525067,0.7063275849088876,1,1
0.9639137460210475,0.44773670379271735,0,1
0.8789823107665584,0.5445495144277447,1,1
0.7515863937719649,0.595000119882839,0,1
0.7699050785441912,0.4992332163824871,1,1
0.5804213601300223,0.6992953676551917,1,1
0.7079819270095269,0.5744964238937881,0,1
0.8828864058853199,0.5040920278046168,1,1
0.6541568429773572,0.5528929743810596,0,1
0.7165825630314391,0.5771881185759742,1,1
0.7308328795084857,0.6299203287484475,0,1
0.6269547804603727,0.5202042658278674,0,1
0.8085308905017764,0.6068954875521597,0,1
0.9924896349226532,0.46125930184755315,0,1
0.7498246763608731,0.53167767192373,0,1
0.6447307890363813,0.6627375393240862,0,1
0.7433987335362706,0.6703160671972105,0,1
0.6896577766739336,0.5994302376417691,1,1
0.7917514572235242,0.4107185853477189,0,1
0.6900793154446413,0.5948995286719676,1,1
0.526500917142676,0.4752127261206748,0,1
0.5974942578448494,0.5640396388916812,0,1
0.9871815379773031,0.6127029870466212,0,1
0.617016130824893,0.5432276871543631,0,1
0.7221344965952716,0.6056819006112175,0,1
0.7674682266173163,0.4784987326975207,0,1
0.5771372699463284,0.6096345101235258,1,1
0.8216704757489207,0.502040089595454,0,1
0.7232217231033693,0.5448371335764569,1,1
0.7504491299422834,0.6349385360005645,1,1
0.6629255811805123,0.668400031414357,1,1
0.5780335991080495,0.42672933227418963,1,1
0.9042607680196927,0.5030102288417817,1,1
0.6611038569970183,0.5087160650064536,0,1
